Passenger,Origin,Dest,Entry Time,Waiting Time,Boarding Time,Promise Board,Travel Time,Alighting Time,Promise Alight,Bus Selected,Bus Route Passengers,Bus Route Locations,Alight Difference,Board Difference
159,V,F,2009-01-01 11:15:17,01:27:31,2009-01-01 12:42:48,2009-01-01 12:45:17,00:18:00,2009-01-01 13:00:48,2009-01-01 13:09:17,4,"[159, 261, 263, 159, -1, 261, 265, 274, 265, 263, -1, 274]","['V', 'P', 'L', 'F', 'G', 'M', 'S', 'T', 'O', 'I', 'C', 'G']",00:08:29,00:02:29
210,P,A,2009-01-01 11:52:45,00:20:35,2009-01-01 12:13:20,2009-01-01 12:34:45,00:48:00,2009-01-01 13:01:20,2009-01-01 13:16:45,3,"[186, 212, 210, 225, 222, 212, 213, 187, 217, 186, -1, 225, 210, 187, -1, 217, 213, -1, 222, 211, 214, -1, -1, 211, -1, -1, 214]","['R', 'Q', 'P', 'L', 'H', 'H', 'I', 'C', 'C', 'D', 'C', 'G', 'A', 'A', 'F', 'K', 'Q', 'M', 'S', 'Y', 'Y', 'S', 'M', 'I', 'C', 'B', 'A']",00:15:25,00:21:25
187,C,A,2009-01-01 11:33:56,01:03:24,2009-01-01 12:37:20,2009-01-01 12:45:56,00:24:00,2009-01-01 13:01:20,2009-01-01 13:09:56,3,"[186, 212, 210, 225, 222, 212, 213, 187, 217, 186, -1, 225, 210, 187, -1, 217, 213, -1, 222, 211, 214, -1, -1, 211, -1, -1, 214]","['R', 'Q', 'P', 'L', 'H', 'H', 'I', 'C', 'C', 'D', 'C', 'G', 'A', 'A', 'F', 'K', 'Q', 'M', 'S', 'Y', 'Y', 'S', 'M', 'I', 'C', 'B', 'A']",00:08:36,00:08:36
230,C,H,2009-01-01 12:10:20,00:48:11,2009-01-01 12:58:31,2009-01-01 13:22:20,00:06:00,2009-01-01 13:04:31,2009-01-01 13:28:20,7,"[-1, 229, 240, 235, 228, 231, 229, 247, 235, 240, 230, 230, 231, -1, 228, -1, 247]","['L', 'R', 'N', 'J', 'E', 'E', 'E', 'D', 'D', 'D', 'C', 'H', 'M', 'Q', 'W', 'Q', 'K']",00:23:49,00:23:49
266,Q,D,2009-01-01 12:34:49,00:00:00,2009-01-01 12:34:49,2009-01-01 13:04:49,00:30:00,2009-01-01 13:04:49,2009-01-01 13:34:49,6,"[266, 227, 251, 227, 249, 251, -1, 266, 184, -1, 249, -1, 184]","['Q', 'K', 'F', 'F', 'B', 'B', 'C', 'D', 'E', 'I', 'M', 'G', 'A']",00:30:00,00:30:00
221,A,D,2009-01-01 11:59:49,00:00:17,2009-01-01 12:00:06,2009-01-01 12:29:49,01:06:00,2009-01-01 13:06:06,2009-01-01 13:35:49,2,"[198, 221, 223, -1, 201, 220, 223, 200, 220, 200, 198, -1, -1, 199, 201, 221, 199]","['A', 'A', 'B', 'H', 'N', 'N', 'N', 'T', 'X', 'W', 'Q', 'M', 'I', 'E', 'E', 'D', 'D']",00:29:43,00:29:43
199,E,D,2009-01-01 11:45:13,01:14:53,2009-01-01 13:00:06,2009-01-01 13:03:13,00:06:00,2009-01-01 13:06:06,2009-01-01 13:09:13,2,"[198, 221, 223, -1, 201, 220, 223, 200, 220, 200, 198, -1, -1, 199, 201, 221, 199]","['A', 'A', 'B', 'H', 'N', 'N', 'N', 'T', 'X', 'W', 'Q', 'M', 'I', 'E', 'E', 'D', 'D']",00:03:07,00:03:07
260,C,X,2009-01-01 12:30:01,00:12:45,2009-01-01 12:42:46,2009-01-01 13:00:01,00:24:00,2009-01-01 13:06:46,2009-01-01 13:24:01,9,"[260, 264, 269, 273, 264, 273, 260, 262, -1, -1, 269, 270, -1, 262, -1, -1, -1, 270]","['C', 'B', 'C', 'H', 'M', 'R', 'X', 'Y', 'S', 'R', 'V', 'U', 'P', 'K', 'G', 'C', 'I', 'O']",00:17:15,00:17:15
175,K,L,2009-01-01 11:27:29,01:35:56,2009-01-01 13:03:25,2009-01-01 13:03:29,00:06:00,2009-01-01 13:09:25,2009-01-01 13:09:29,0,"[175, 303, 175, -1, 181, -1, -1, 295, 300, 302, 181, 300, 302, 303, -1, 295]","['K', 'L', 'L', 'F', 'A', 'B', 'H', 'N', 'N', 'S', 'W', 'W', 'W', 'W', 'Q', 'U']",00:00:04,00:00:04
231,E,M,2009-01-01 12:10:22,00:36:09,2009-01-01 12:46:31,2009-01-01 13:28:22,00:24:00,2009-01-01 13:10:31,2009-01-01 13:40:22,7,"[-1, 229, 240, 235, 228, 231, 229, 247, 235, 240, 230, 230, 231, -1, 228, -1, 247]","['L', 'R', 'N', 'J', 'E', 'E', 'E', 'D', 'D', 'D', 'C', 'H', 'M', 'Q', 'W', 'Q', 'K']",00:29:51,00:41:51
238,Y,W,2009-01-01 12:13:02,00:45:51,2009-01-01 12:58:53,2009-01-01 13:19:02,00:12:00,2009-01-01 13:10:53,2009-01-01 13:31:02,8,"[196, 245, 237, 241, 245, 236, -1, 237, 248, 238, 246, 196, -1, 238, -1, 241, 236, 246, -1, 248]","['I', 'I', 'N', 'N', 'N', 'J', 'N', 'R', 'X', 'Y', 'Y', 'Y', 'S', 'W', 'Q', 'P', 'P', 'L', 'H', 'D']",00:20:09,00:20:09
261,P,M,2009-01-01 12:30:53,00:11:55,2009-01-01 12:42:48,2009-01-01 13:06:53,00:30:00,2009-01-01 13:12:48,2009-01-01 13:30:53,4,"[159, 261, 263, 159, -1, 261, 265, 274, 265, 263, -1, 274]","['V', 'P', 'L', 'F', 'G', 'M', 'S', 'T', 'O', 'I', 'C', 'G']",00:18:05,00:24:05
217,C,K,2009-01-01 11:57:21,00:39:59,2009-01-01 12:37:20,2009-01-01 13:03:21,00:36:00,2009-01-01 13:13:20,2009-01-01 13:39:21,3,"[186, 212, 210, 225, 222, 212, 213, 187, 217, 186, -1, 225, 210, 187, -1, 217, 213, -1, 222, 211, 214, -1, -1, 211, -1, -1, 214]","['R', 'Q', 'P', 'L', 'H', 'H', 'I', 'C', 'C', 'D', 'C', 'G', 'A', 'A', 'F', 'K', 'Q', 'M', 'S', 'Y', 'Y', 'S', 'M', 'I', 'C', 'B', 'A']",00:26:01,00:26:01
213,I,Q,2009-01-01 11:54:19,00:37:01,2009-01-01 12:31:20,2009-01-01 13:00:19,00:48:00,2009-01-01 13:19:20,2009-01-01 13:42:19,3,"[186, 212, 210, 225, 222, 212, 213, 187, 217, 186, -1, 225, 210, 187, -1, 217, 213, -1, 222, 211, 214, -1, -1, 211, -1, -1, 214]","['R', 'Q', 'P', 'L', 'H', 'H', 'I', 'C', 'C', 'D', 'C', 'G', 'A', 'A', 'F', 'K', 'Q', 'M', 'S', 'Y', 'Y', 'S', 'M', 'I', 'C', 'B', 'A']",00:22:59,00:28:59
301,F,Q,2009-01-01 13:01:58,00:08:32,2009-01-01 13:10:30,2009-01-01 13:37:58,00:12:00,2009-01-01 13:22:30,2009-01-01 13:49:58,5,"[301, 296, 310, 314, 301, 314, 296, 298, 298, -1, 297, 310, -1, -1, -1, 297]","['F', 'L', 'L', 'L', 'Q', 'M', 'H', 'D', 'E', 'I', 'O', 'O', 'I', 'C', 'B', 'F']",00:27:28,00:27:28
228,E,W,2009-01-01 12:05:32,00:40:59,2009-01-01 12:46:31,2009-01-01 12:59:32,00:36:00,2009-01-01 13:22:31,2009-01-01 13:23:32,7,"[-1, 229, 240, 235, 228, 231, 229, 247, 235, 240, 230, 230, 231, -1, 228, -1, 247]","['L', 'R', 'N', 'J', 'E', 'E', 'E', 'D', 'D', 'D', 'C', 'H', 'M', 'Q', 'W', 'Q', 'K']",00:01:01,00:13:01
249,B,M,2009-01-01 12:23:04,00:29:45,2009-01-01 12:52:49,2009-01-01 13:17:04,00:30:00,2009-01-01 13:22:49,2009-01-01 13:29:04,6,"[266, 227, 251, 227, 249, 251, -1, 266, 184, -1, 249, -1, 184]","['Q', 'K', 'F', 'F', 'B', 'B', 'C', 'D', 'E', 'I', 'M', 'G', 'A']",00:06:15,00:24:15
241,N,P,2009-01-01 12:16:50,00:12:03,2009-01-01 12:28:53,2009-01-01 12:52:50,00:54:00,2009-01-01 13:22:53,2009-01-01 13:46:50,8,"[196, 245, 237, 241, 245, 236, -1, 237, 248, 238, 246, 196, -1, 238, -1, 241, 236, 246, -1, 248]","['I', 'I', 'N', 'N', 'N', 'J', 'N', 'R', 'X', 'Y', 'Y', 'Y', 'S', 'W', 'Q', 'P', 'P', 'L', 'H', 'D']",00:23:57,00:23:57
236,J,P,2009-01-01 12:12:49,00:22:04,2009-01-01 12:34:53,2009-01-01 12:48:49,00:48:00,2009-01-01 13:22:53,2009-01-01 13:30:49,8,"[196, 245, 237, 241, 245, 236, -1, 237, 248, 238, 246, 196, -1, 238, -1, 241, 236, 246, -1, 248]","['I', 'I', 'N', 'N', 'N', 'J', 'N', 'R', 'X', 'Y', 'Y', 'Y', 'S', 'W', 'Q', 'P', 'P', 'L', 'H', 'D']",00:07:56,00:13:56
314,L,M,2009-01-01 13:10:30,00:06:00,2009-01-01 13:16:30,2009-01-01 13:46:30,00:12:00,2009-01-01 13:28:30,2009-01-01 13:58:30,5,"[301, 296, 310, 314, 301, 314, 296, 298, 298, -1, 297, 310, -1, -1, -1, 297]","['F', 'L', 'L', 'L', 'Q', 'M', 'H', 'D', 'E', 'I', 'O', 'O', 'I', 'C', 'B', 'F']",00:30:00,00:30:00
257,F,Q,2009-01-01 12:27:36,00:07:00,2009-01-01 12:34:36,2009-01-01 13:03:36,00:54:00,2009-01-01 13:28:36,2009-01-01 13:39:36,1,"[137, 253, 256, 257, -1, 258, 137, 254, 253, 256, -1, 259, -1, -1, 257, 258, 254, -1, -1, 259]","['A', 'F', 'F', 'F', 'G', 'M', 'M', 'I', 'N', 'N', 'S', 'Y', 'S', 'M', 'Q', 'L', 'K', 'G', 'C', 'D']",00:11:00,00:29:00
246,Y,L,2009-01-01 12:21:53,00:37:00,2009-01-01 12:58:53,2009-01-01 13:27:53,00:30:00,2009-01-01 13:28:53,2009-01-01 13:57:53,8,"[196, 245, 237, 241, 245, 236, -1, 237, 248, 238, 246, 196, -1, 238, -1, 241, 236, 246, -1, 248]","['I', 'I', 'N', 'N', 'N', 'J', 'N', 'R', 'X', 'Y', 'Y', 'Y', 'S', 'W', 'Q', 'P', 'P', 'L', 'H', 'D']",00:29:00,00:29:00
269,C,V,2009-01-01 12:41:53,00:00:53,2009-01-01 12:42:46,2009-01-01 13:11:53,00:48:00,2009-01-01 13:30:46,2009-01-01 13:53:53,9,"[260, 264, 269, 273, 264, 273, 260, 262, -1, -1, 269, 270, -1, 262, -1, -1, -1, 270]","['C', 'B', 'C', 'H', 'M', 'R', 'X', 'Y', 'S', 'R', 'V', 'U', 'P', 'K', 'G', 'C', 'I', 'O']",00:23:07,00:29:07
265,S,O,2009-01-01 12:34:15,00:44:33,2009-01-01 13:18:48,2009-01-01 13:40:15,00:12:00,2009-01-01 13:30:48,2009-01-01 13:46:15,4,"[159, 261, 263, 159, -1, 261, 265, 274, 265, 263, -1, 274]","['V', 'P', 'L', 'F', 'G', 'M', 'S', 'T', 'O', 'I', 'C', 'G']",00:15:27,00:21:27
318,F,K,2009-01-01 13:12:16,00:12:38,2009-01-01 13:24:54,2009-01-01 13:48:16,00:06:00,2009-01-01 13:30:54,2009-01-01 14:06:16,0,"[303, 318, 181, -1, 318, -1, 303, 181, 302, 295, 300, 340, -1, 302, 300, -1, 295, -1, -1, -1, 340]","['L', 'F', 'A', 'F', 'K', 'Q', 'W', 'W', 'S', 'N', 'N', 'T', 'S', 'W', 'W', 'Q', 'U', 'Q', 'M', 'I', 'J']",00:35:22,00:23:22
222,H,S,2009-01-01 11:59:51,00:25:29,2009-01-01 12:25:20,2009-01-01 12:53:51,01:06:00,2009-01-01 13:31:20,2009-01-01 13:59:51,3,"[186, 212, 210, 225, 222, 212, 213, 187, 217, 186, -1, 225, 210, 187, -1, 217, 213, -1, 222, 211, 214, -1, -1, 211, -1, -1, 214]","['R', 'Q', 'P', 'L', 'H', 'H', 'I', 'C', 'C', 'D', 'C', 'G', 'A', 'A', 'F', 'K', 'Q', 'M', 'S', 'Y', 'Y', 'S', 'M', 'I', 'C', 'B', 'A']",00:28:31,00:28:31
296,L,H,2009-01-01 12:58:44,00:17:46,2009-01-01 13:16:30,2009-01-01 13:40:44,00:18:00,2009-01-01 13:34:30,2009-01-01 13:46:44,5,"[301, 296, 310, 314, 301, 314, 296, 298, 298, -1, 297, 310, -1, -1, -1, 297]","['F', 'L', 'L', 'L', 'Q', 'M', 'H', 'D', 'E', 'I', 'O', 'O', 'I', 'C', 'B', 'F']",00:12:14,00:24:14
247,D,K,2009-01-01 12:22:31,00:30:00,2009-01-01 12:52:31,2009-01-01 13:22:31,00:42:00,2009-01-01 13:34:31,2009-01-01 14:04:31,7,"[-1, 229, 240, 235, 228, 231, 229, 247, 235, 240, 230, 230, 231, -1, 228, -1, 247]","['L', 'R', 'N', 'J', 'E', 'E', 'E', 'D', 'D', 'D', 'C', 'H', 'M', 'Q', 'W', 'Q', 'K']",00:30:00,00:30:00
258,M,L,2009-01-01 12:27:40,00:18:56,2009-01-01 12:46:36,2009-01-01 13:15:40,00:48:00,2009-01-01 13:34:36,2009-01-01 13:45:40,1,"[137, 253, 256, 257, -1, 258, 137, 254, 253, 256, -1, 259, -1, -1, 257, 258, 254, -1, -1, 259]","['A', 'F', 'F', 'F', 'G', 'M', 'M', 'I', 'N', 'N', 'S', 'Y', 'S', 'M', 'Q', 'L', 'K', 'G', 'C', 'D']",00:11:04,00:29:04
184,E,A,2009-01-01 11:32:35,01:38:14,2009-01-01 13:10:49,2009-01-01 13:14:35,00:24:00,2009-01-01 13:34:49,2009-01-01 13:38:35,6,"[266, 227, 251, 227, 249, 251, -1, 266, 184, -1, 249, -1, 184]","['Q', 'K', 'F', 'F', 'B', 'B', 'C', 'D', 'E', 'I', 'M', 'G', 'A']",00:03:46,00:03:46
263,L,I,2009-01-01 12:33:01,00:21:47,2009-01-01 12:54:48,2009-01-01 13:15:01,00:42:00,2009-01-01 13:36:48,2009-01-01 13:39:01,4,"[159, 261, 263, 159, -1, 261, 265, 274, 265, 263, -1, 274]","['V', 'P', 'L', 'F', 'G', 'M', 'S', 'T', 'O', 'I', 'C', 'G']",00:02:13,00:20:13
254,I,K,2009-01-01 12:26:55,00:25:41,2009-01-01 12:52:36,2009-01-01 13:20:55,00:48:00,2009-01-01 13:40:36,2009-01-01 13:44:55,1,"[137, 253, 256, 257, -1, 258, 137, 254, 253, 256, -1, 259, -1, -1, 257, 258, 254, -1, -1, 259]","['A', 'F', 'F', 'F', 'G', 'M', 'M', 'I', 'N', 'N', 'S', 'Y', 'S', 'M', 'Q', 'L', 'K', 'G', 'C', 'D']",00:04:19,00:28:19
248,X,D,2009-01-01 12:22:53,00:30:00,2009-01-01 12:52:53,2009-01-01 13:22:53,00:48:00,2009-01-01 13:40:53,2009-01-01 14:10:53,8,"[196, 245, 237, 241, 245, 236, -1, 237, 248, 238, 246, 196, -1, 238, -1, 241, 236, 246, -1, 248]","['I', 'I', 'N', 'N', 'N', 'J', 'N', 'R', 'X', 'Y', 'Y', 'Y', 'S', 'W', 'Q', 'P', 'P', 'L', 'H', 'D']",00:30:00,00:30:00
181,A,W,2009-01-01 11:29:54,01:55:00,2009-01-01 13:24:54,2009-01-01 13:29:54,00:18:00,2009-01-01 13:42:54,2009-01-01 13:53:54,0,"[303, 318, 181, -1, 318, -1, 303, 181, 302, 295, 300, 340, -1, 302, 300, -1, 295, -1, -1, -1, 340]","['L', 'F', 'A', 'F', 'K', 'Q', 'W', 'W', 'S', 'N', 'N', 'T', 'S', 'W', 'W', 'Q', 'U', 'Q', 'M', 'I', 'J']",00:11:00,00:05:00
303,L,W,2009-01-01 13:03:25,00:21:29,2009-01-01 13:24:54,2009-01-01 13:39:25,00:18:00,2009-01-01 13:42:54,2009-01-01 14:21:25,0,"[303, 318, 181, -1, 318, -1, 303, 181, 302, 295, 300, 340, -1, 302, 300, -1, 295, -1, -1, -1, 340]","['L', 'F', 'A', 'F', 'K', 'Q', 'W', 'W', 'S', 'N', 'N', 'T', 'S', 'W', 'W', 'Q', 'U', 'Q', 'M', 'I', 'J']",00:38:31,00:14:31
298,D,E,2009-01-01 12:59:52,00:40:38,2009-01-01 13:40:30,2009-01-01 13:53:52,00:06:00,2009-01-01 13:46:30,2009-01-01 13:59:52,5,"[301, 296, 310, 314, 301, 314, 296, 298, 298, -1, 297, 310, -1, -1, -1, 297]","['F', 'L', 'L', 'L', 'Q', 'M', 'H', 'D', 'E', 'I', 'O', 'O', 'I', 'C', 'B', 'F']",00:13:22,00:13:22
306,A,N,2009-01-01 13:07:16,00:23:05,2009-01-01 13:30:21,2009-01-01 13:55:16,00:18:00,2009-01-01 13:48:21,2009-01-01 14:13:16,2,"[-1, -1, 306, -1, -1, 306, -1, 305, 307, 305, 312, 316, 313, 328, 312, 313, 307, 316, -1, 328]","['C', 'B', 'A', 'B', 'H', 'N', 'R', 'V', 'V', 'W', 'X', 'X', 'Y', 'Y', 'S', 'R', 'L', 'P', 'K', 'G']",00:24:55,00:24:55
262,Y,K,2009-01-01 12:31:41,00:41:05,2009-01-01 13:12:46,2009-01-01 13:25:41,00:36:00,2009-01-01 13:48:46,2009-01-01 13:49:41,9,"[260, 264, 269, 273, 264, 273, 260, 262, -1, -1, 269, 270, -1, 262, -1, -1, -1, 270]","['C', 'B', 'C', 'H', 'M', 'R', 'X', 'Y', 'S', 'R', 'V', 'U', 'P', 'K', 'G', 'C', 'I', 'O']",00:00:55,00:12:55
359,T,M,2009-01-01 13:37:54,00:01:36,2009-01-01 13:39:30,2009-01-01 14:07:54,00:12:00,2009-01-01 13:51:30,2009-01-01 14:19:54,4,"[274, 359, -1, 359, 274, -1, -1, 358, 361, -1, -1, -1, 358, -1, 361]","['T', 'T', 'N', 'M', 'G', 'C', 'D', 'E', 'E', 'D', 'C', 'B', 'A', 'F', 'K']",00:28:24,00:28:24
274,T,G,2009-01-01 12:42:48,00:56:42,2009-01-01 13:39:30,2009-01-01 13:54:48,00:18:00,2009-01-01 13:57:30,2009-01-01 14:18:48,4,"[274, 359, -1, 359, 274, -1, -1, 358, 361, -1, -1, -1, 358, -1, 361]","['T', 'T', 'N', 'M', 'G', 'C', 'D', 'E', 'E', 'D', 'C', 'B', 'A', 'F', 'K']",00:21:18,00:15:18
211,Y,I,2009-01-01 11:53:26,01:46:39,2009-01-01 13:40:05,2009-01-01 13:41:26,00:18:00,2009-01-01 13:58:05,2009-01-01 13:59:26,3,"[211, 214, 350, 362, -1, -1, 211, -1, -1, 354, 214, -1, -1, 354, 350, 362]","['Y', 'Y', 'Y', 'Y', 'S', 'M', 'I', 'C', 'B', 'A', 'A', 'F', 'K', 'P', 'U', 'V']",00:01:21,00:01:21
310,L,O,2009-01-01 13:09:06,00:07:24,2009-01-01 13:16:30,2009-01-01 13:45:06,00:42:00,2009-01-01 13:58:30,2009-01-01 14:27:06,5,"[301, 296, 310, 314, 301, 314, 296, 298, 298, -1, 297, 310, -1, -1, -1, 297]","['F', 'L', 'L', 'L', 'Q', 'M', 'H', 'D', 'E', 'I', 'O', 'O', 'I', 'C', 'B', 'F']",00:28:36,00:28:36
259,Y,D,2009-01-01 12:28:36,00:42:00,2009-01-01 13:10:36,2009-01-01 13:40:36,00:48:00,2009-01-01 13:58:36,2009-01-01 14:28:36,1,"[137, 253, 256, 257, -1, 258, 137, 254, 253, 256, -1, 259, -1, -1, 257, 258, 254, -1, -1, 259]","['A', 'F', 'F', 'F', 'G', 'M', 'M', 'I', 'N', 'N', 'S', 'Y', 'S', 'M', 'Q', 'L', 'K', 'G', 'C', 'D']",00:30:00,00:30:00
305,V,W,2009-01-01 13:06:24,00:53:57,2009-01-01 14:00:21,2009-01-01 14:00:24,00:06:00,2009-01-01 14:06:21,2009-01-01 14:06:24,2,"[-1, -1, 306, -1, -1, 306, -1, 305, 307, 305, 312, 316, 313, 328, 312, 313, 307, 316, -1, 328]","['C', 'B', 'A', 'B', 'H', 'N', 'R', 'V', 'V', 'W', 'X', 'X', 'Y', 'Y', 'S', 'R', 'L', 'P', 'K', 'G']",00:00:03,00:00:03
357,N,O,2009-01-01 13:36:38,00:27:35,2009-01-01 14:04:13,2009-01-01 14:24:38,00:06:00,2009-01-01 14:10:13,2009-01-01 14:30:38,7,"[-1, -1, 363, -1, 355, 357, 357, -1, 363, -1, 355]","['K', 'G', 'C', 'H', 'N', 'N', 'O', 'S', 'W', 'Q', 'L']",00:20:25,00:20:25
302,S,W,2009-01-01 13:03:21,00:45:33,2009-01-01 13:48:54,2009-01-01 14:15:21,00:24:00,2009-01-01 14:12:54,2009-01-01 14:21:21,0,"[303, 318, 181, -1, 318, -1, 303, 181, 302, 295, 300, 340, -1, 302, 300, -1, 295, -1, -1, -1, 340]","['L', 'F', 'A', 'F', 'K', 'Q', 'W', 'W', 'S', 'N', 'N', 'T', 'S', 'W', 'W', 'Q', 'U', 'Q', 'M', 'I', 'J']",00:08:27,00:26:27
300,N,W,2009-01-01 13:01:48,00:53:06,2009-01-01 13:54:54,2009-01-01 14:07:48,00:18:00,2009-01-01 14:12:54,2009-01-01 14:19:48,0,"[303, 318, 181, -1, 318, -1, 303, 181, 302, 295, 300, 340, -1, 302, 300, -1, 295, -1, -1, -1, 340]","['L', 'F', 'A', 'F', 'K', 'Q', 'W', 'W', 'S', 'N', 'N', 'T', 'S', 'W', 'W', 'Q', 'U', 'Q', 'M', 'I', 'J']",00:06:54,00:12:54
214,Y,A,2009-01-01 11:54:29,01:45:36,2009-01-01 13:40:05,2009-01-01 14:00:29,00:36:00,2009-01-01 14:16:05,2009-01-01 14:36:29,3,"[211, 214, 350, 362, -1, -1, 211, -1, -1, 354, 214, -1, -1, 354, 350, 362]","['Y', 'Y', 'Y', 'Y', 'S', 'M', 'I', 'C', 'B', 'A', 'A', 'F', 'K', 'P', 'U', 'V']",00:20:24,00:20:24
297,O,F,2009-01-01 12:59:06,00:59:24,2009-01-01 13:58:30,2009-01-01 13:59:06,00:24:00,2009-01-01 14:22:30,2009-01-01 14:23:06,5,"[301, 296, 310, 314, 301, 314, 296, 298, 298, -1, 297, 310, -1, -1, -1, 297]","['F', 'L', 'L', 'L', 'Q', 'M', 'H', 'D', 'E', 'I', 'O', 'O', 'I', 'C', 'B', 'F']",00:00:36,00:00:36
360,F,W,2009-01-01 13:38:56,00:26:48,2009-01-01 14:05:44,2009-01-01 14:14:56,00:18:00,2009-01-01 14:23:44,2009-01-01 14:44:56,6,"[360, -1, -1, 356, 390, -1, 360, -1, 390, 356, 388, 389, -1, -1, 389, -1, -1, 388]","['F', 'K', 'P', 'U', 'U', 'Q', 'W', 'Q', 'M', 'G', 'A', 'A', 'B', 'C', 'I', 'M', 'Q', 'U']",00:21:12,00:09:12
295,N,U,2009-01-01 12:56:25,00:58:29,2009-01-01 13:54:54,2009-01-01 14:02:25,00:30:00,2009-01-01 14:24:54,2009-01-01 14:26:25,0,"[303, 318, 181, -1, 318, -1, 303, 181, 302, 295, 300, 340, -1, 302, 300, -1, 295, -1, -1, -1, 340]","['L', 'F', 'A', 'F', 'K', 'Q', 'W', 'W', 'S', 'N', 'N', 'T', 'S', 'W', 'W', 'Q', 'U', 'Q', 'M', 'I', 'J']",00:01:31,00:07:31
365,J,F,2009-01-01 13:45:42,00:11:44,2009-01-01 13:57:26,2009-01-01 14:21:42,00:30:00,2009-01-01 14:27:26,2009-01-01 14:51:42,8,"[-1, 365, 372, -1, 369, 364, 365, 370, 372, -1, 369, 364, -1, -1, 370]","['D', 'J', 'N', 'H', 'G', 'K', 'F', 'B', 'B', 'C', 'D', 'D', 'H', 'M', 'S']",00:24:16,00:24:16
312,X,S,2009-01-01 13:09:58,01:09:08,2009-01-01 14:19:06,2009-01-01 14:39:58,00:12:00,2009-01-01 14:31:06,2009-01-01 14:45:58,2,"[307, -1, 312, 316, 313, 328, 312, 313, 307, 316, 393, -1, 393, 328]","['V', 'R', 'X', 'X', 'Y', 'Y', 'S', 'R', 'L', 'P', 'U', 'P', 'K', 'G']",00:14:52,00:20:52
355,N,L,2009-01-01 13:34:44,00:39:13,2009-01-01 14:13:57,2009-01-01 14:22:44,00:18:00,2009-01-01 14:31:57,2009-01-01 14:34:44,7,"[363, -1, 355, 398, 401, 355, -1, 363, 398, -1, 401]","['C', 'H', 'N', 'I', 'M', 'L', 'Q', 'W', 'S', 'N', 'J']",00:02:47,00:08:47
372,N,B,2009-01-01 13:51:26,00:12:00,2009-01-01 14:03:26,2009-01-01 14:33:26,00:30:00,2009-01-01 14:33:26,2009-01-01 15:03:26,8,"[-1, 365, 372, -1, 369, 364, 365, 370, 372, -1, 369, 364, -1, -1, 370]","['D', 'J', 'N', 'H', 'G', 'K', 'F', 'B', 'B', 'C', 'D', 'D', 'H', 'M', 'S']",00:30:00,00:30:00
354,A,P,2009-01-01 13:33:11,00:42:54,2009-01-01 14:16:05,2009-01-01 14:45:11,00:18:00,2009-01-01 14:34:05,2009-01-01 15:03:11,3,"[211, 214, 350, 362, -1, -1, 211, -1, -1, 354, 214, -1, -1, 354, 350, 362]","['Y', 'Y', 'Y', 'Y', 'S', 'M', 'I', 'C', 'B', 'A', 'A', 'F', 'K', 'P', 'U', 'V']",00:29:06,00:29:06
270,U,O,2009-01-01 12:42:18,01:11:26,2009-01-01 13:53:44,2009-01-01 14:00:18,00:42:00,2009-01-01 14:35:44,2009-01-01 14:36:18,9,"[270, -1, -1, 371, 367, 373, 374, -1, 270, -1, 368, 373, 374, 367, -1, -1, -1, 371, 368]","['U', 'Q', 'R', 'X', 'T', 'Y', 'Y', 'S', 'O', 'I', 'D', 'H', 'H', 'B', 'F', 'K', 'P', 'V', 'W']",00:00:34,00:06:34
313,Y,R,2009-01-01 13:10:21,01:14:45,2009-01-01 14:25:06,2009-01-01 14:46:21,00:12:00,2009-01-01 14:37:06,2009-01-01 14:58:21,2,"[307, -1, 312, 316, 313, 328, 312, 313, 307, 316, 393, -1, 393, 328]","['V', 'R', 'X', 'X', 'Y', 'Y', 'S', 'R', 'L', 'P', 'U', 'P', 'K', 'G']",00:21:15,00:21:15
390,U,M,2009-01-01 14:05:44,00:20:20,2009-01-01 14:26:04,2009-01-01 14:35:44,00:12:00,2009-01-01 14:38:04,2009-01-01 15:05:44,6,"[356, 390, 421, -1, 390, 356, 388, 389, -1, 421, 415, 389, -1, -1, 388, -1, 415]","['U', 'U', 'U', 'Q', 'M', 'G', 'A', 'A', 'B', 'H', 'D', 'I', 'M', 'Q', 'U', 'P', 'K']",00:27:40,00:09:40
350,Y,U,2009-01-01 13:31:31,00:08:34,2009-01-01 13:40:05,2009-01-01 14:07:31,01:00:00,2009-01-01 14:40:05,2009-01-01 15:07:31,3,"[211, 214, 350, 362, -1, -1, 211, -1, -1, 354, 214, -1, -1, 354, 350, 362]","['Y', 'Y', 'Y', 'Y', 'S', 'M', 'I', 'C', 'B', 'A', 'A', 'F', 'K', 'P', 'U', 'V']",00:27:26,00:27:26
377,X,T,2009-01-01 13:58:54,00:37:27,2009-01-01 14:36:21,2009-01-01 14:52:54,00:06:00,2009-01-01 14:42:21,2009-01-01 14:58:54,1,"[380, -1, 379, 406, 377, 395, 397, 407, 379, 406, 377, 383, 395, -1, 399, -1, -1, -1, 396, 407, 380, 397, 399, 383, -1, -1, 396]","['L', 'M', 'S', 'S', 'X', 'X', 'X', 'X', 'T', 'T', 'T', 'O', 'O', 'I', 'C', 'G', 'K', 'P', 'V', 'V', 'U', 'U', 'U', 'U', 'P', 'L', 'H']",00:16:33,00:16:33
